	Sample_14456	Sample_18636	Sample_18637	Sample_20028	Sample_22793	Sample_25572	Sample_25573	Sample_26984	Sample_26985	Sample_501
SERPINB10	4.2563116575791	4.1976962955086	4.17364344069351	4.01041694804109	4.38477801665543	4.18342052574031	4.25981559963934	4.13576226245876	4.28451202826175	4.72979819863602
SERPINB11	3.65433445471114	3.48208461082747	3.43000182117978	3.4000844324818	3.49149649358767	3.62739715391719	3.68702679299211	3.61725497758794	3.93426219151206	3.51959473328449
SERPINB12	4.81355448436502	5.01129548965257	4.78283226017625	4.78943902614781	4.85735155792768	4.58397721671807	4.47541131196877	4.8396721509774	4.96273603426289	5.01643689336349
SERPINB13	3.74076453091153	3.61123203136821	3.73680616311096	3.79115635562495	3.81529196065658	3.74805092421968	3.63746258495002	3.63509400753686	3.65694950173932	3.65305775827388
SERPINB2	6.1060992304811	4.30512982015837	3.73489532377655	4.10387790464874	4.04329032259853	3.84842706593117	4.56554181731731	4.15875992676225	4.35558227154216	7.64686300476587
SERPINB3	4.38720988515249	4.37396747981176	4.20364902953356	4.1982998894839	4.24864967800183	4.30922103402825	4.37447955438056	4.39943301719392	4.39001702456224	4.46506162471947
SERPINB4	3.97293734360947	4.02057496299291	3.97965382714732	3.91510678847316	4.04990832386017	3.86390397602089	4.23068912775739	4.12839916060631	4.04358964716888	3.9876807660612
SERPINB5	3.05586786415086	3.35675587543601	3.36029729934942	3.01755241216603	3.15868026017439	3.15233509583426	3.04463020889687	3.21939519041917	3.1389445837417	3.22543129260194
SERPINB6	8.34918090250643	7.64661804315177	8.33110471300152	8.48512126146314	7.68094455879553	7.08617530332872	8.4330399312284	7.23648898536286	8.23261258503661	8.50724395339574
SERPINB7	4.15484102725433	4.2294741949876	4.13655367555671	3.98819477964994	4.43043034348211	4.17722710233881	4.44741855383827	4.27585896512587	4.2744940941195	4.32193338897506
SERPINB8	6.67722266329035	6.44576617679413	6.24387386902657	6.33037123856165	6.15621683542869	6.35422399595151	6.39553830175072	6.12744754871969	6.55716030440967	6.70353665041459
SERPINB9	6.37496723891689	6.60933966073121	7.29457635379894	6.73537396358085	6.76276657677574	6.76800930661143	5.92354885570876	6.70126619386966	6.98568215215286	6.68280216708517
SERPINB9P1	5.49616391103616	5.77709255442329	6.38923321922655	5.94672609863536	5.83101388992302	5.73081690839635	5.42914838597148	5.67194742175579	6.11379049803533	5.54551218629053
SERPINC1	3.84056343762582	3.93765532303215	3.8433848920447	3.96448057927075	3.98676396717349	3.83253203542879	3.88018245119934	3.92206580273458	3.97042070530743	3.98254267220178
SERPIND1	3.59146526687524	3.75814778981182	3.57016146515807	3.63623302099682	3.73422949752131	3.79784659616352	3.97190807073712	3.83715208572966	3.78412204962022	3.69843930013176
SERPINE1	4.91279107440868	5.00586442731506	5.4386042839861	4.69680138114084	4.6909574642642	5.20313071587051	4.8846068190496	4.98468108268254	4.75169653772583	4.75563527958596
SERPINE2	5.65333342068676	5.12347702083131	6.33368216237571	5.9581361254159	6.21021284239248	5.4019563997823	6.58164308355629	5.58591412685321	5.5191883840826	5.21820879120798
SERPINF1	7.49566406656956	11.2902859804851	4.64811934619928	6.18807410259667	5.53735484569029	5.09590648565441	4.62392481666037	4.41853422404175	8.48619961181111	4.63361465408417
SERPINF2	4.85626288259946	5.62071058445199	4.68415927078185	5.02684716021179	4.81221253006435	4.94550491431233	4.84849571500627	4.83232351997502	5.17959466701832	4.86914137588722
SERPING1	5.03579544851447	6.29869590123482	4.83374261705926	5.86299491552395	4.56971816734084	4.48256466852573	5.08120140640972	4.97709640553358	4.81353757961705	4.62500329624641
SERPINH1	5.85601069317017	5.9299077668647	5.98361639054831	5.94468621252832	5.98258184981951	6.5796404074338	5.78819486931643	6.10747335254714	5.74750504301905	5.64417789591515
SERPINI1	5.36130876767718	6.46309711132158	5.45404596247495	5.9886345175526	5.51255106230842	5.49496890104039	5.78907634400551	5.59183131771206	5.49810226799827	5.45463076579989
SERPINI2	3.96968378884163	4.18767696744568	3.64292538804818	3.49612137488705	3.68033870913424	3.95596302803519	3.70856252677589	3.75960167601483	3.76701507091529	3.89649468358979
SERTAD1	8.1830276944839	7.76180207737647	7.84817590166778	7.67830992264969	7.47261411315324	7.70969090476279	7.6361235457876	7.40616536528798	7.66877873683892	8.23261067450611
SERTAD2	8.87143994445236	9.48243619168461	8.52086348933478	8.60670344017989	8.19439921264064	8.50278985843642	8.40567259596579	8.58389016155001	8.73511392751733	9.11060511221135
SERTAD3	7.00999171542106	6.84130080700587	6.87592197494773	7.09188099170666	6.10560265976218	6.71916687641311	6.67117026823401	6.38028926444055	7.17829248922221	7.24487684962736
SERTAD4	3.82474358280789	3.90817473486175	3.71399905466205	3.85510078821617	3.86552799734092	3.8249935558462	3.84303817530051	3.78162338868774	3.83225411100959	3.8685015984545
SERTAD4-AS1	4.2663265755182	4.55154514797732	4.2540059158877	4.37417586773842	4.62657222352227	4.35019043632403	4.44558919350617	4.28319463209704	4.33693069570532	4.19703197329405
SERTM1	3.64583724526151	3.48868004964992	3.57332663343737	3.50282273394378	3.53108213341434	3.76036521536926	3.57351015590698	3.59833571266584	3.55969198242901	3.36058357323205
SESN1	7.16503633611196	7.56096702785567	8.2820913429886	7.17058870398091	7.31432868597941	7.15052191491632	7.09222347056245	7.71810867833431	7.66445834237249	7.79648725726918
SESN2	6.44628028747493	6.44809873104569	6.43264313758808	6.51089541320159	6.19285469130334	6.54158625990171	6.0307737049186	6.24669302310415	6.25155354039696	6.78514484412925
SESN3	4.8143013492195	4.53929238142877	5.59559609944301	5.02081775966418	5.07401531173714	5.11813512771303	5.36398607739602	5.36238276534443	5.18879993968408	5.16359256989205
SESTD1	4.30637576095123	5.46439990954405	6.3548441322386	6.42162343081813	4.75157347079171	6.19366127132191	4.57588160160348	5.36243129682629	6.02268538967611	6.64040817878648
SET	10.3630427132687	10.5339010185075	10.5395390668713	10.5065506411622	10.4947832766733	10.4616604334004	10.5357027595932	10.586500558185	10.3476708501214	10.2688459138543
SETBP1	4.73036192424637	8.00619827986271	4.52936236861798	5.97350114293801	4.37452150564912	5.12252619182856	4.15665612394976	4.31811137786514	6.15664373803999	4.35843139819236
SETD1A	5.49167143632556	5.88301680262945	5.5593816512302	5.59802417597795	5.71093412780636	5.42979494799381	5.85837915141766	5.39387442760467	5.52311842816843	5.42075733688504
SETD1B	9.91112423735862	9.90980837203931	9.98474809391742	10.0870402436524	10.0487276849612	9.95913133538383	9.95032839239186	10.2276912917338	10.1635309623419	9.86661634170002
SETD2	7.12848339509311	7.48669377966326	7.35047914587313	7.24848006403689	7.24703532231262	7.08137617854942	7.30009730900346	7.05373262457319	7.20365397628887	7.11805744213664
SETD3	7.08866178589217	7.05763536935426	7.16311429769173	7.1638521289763	6.64439680492631	6.95486399704759	6.8921763142972	6.8928899422343	6.65434039352976	7.07464868367506
SETD4	6.71486268311429	6.57837241307049	6.58825026367576	6.40092204420161	6.10503569725092	6.70606839788216	6.49394094279366	6.63745949185066	6.29839937174517	6.43048778070015
SETD5	6.91859733313287	6.79372957662271	6.90529081826138	6.90249730796404	7.0451357320456	6.98123603538603	6.86597899065654	7.04178958789183	6.75239127889526	6.83909307262903
SETD6	6.54992806685232	6.27775722777591	7.35003071302582	6.91240181677287	7.02733087497804	6.78262355079491	6.86735209530471	7.11099776125275	6.76763677899555	6.53962301372293
SETD7	5.96272981048023	5.75464372296913	5.85404092492818	6.22154460077765	5.36871780312235	5.58576645306341	5.47654647849444	5.45388394562302	6.08140442485574	5.96887621532004
SETD9	4.72056394278721	4.80201380296154	5.01575064522633	4.44853224182093	4.59677591305505	4.81635523341969	4.92192662009803	5.10358013782387	4.79511139478575	5.03267803552911
SETDB1	6.82672446073736	6.75684336739326	6.79508581629424	6.5509867661177	6.4147975161063	6.52782724781486	6.60623129386967	6.70217700432089	6.70555716383878	6.52765152921967
SETDB2	6.07275253094028	5.84889859989101	5.65131908240571	5.81013570044635	5.48845033967466	5.75088163660541	5.4323691834856	5.80550030473977	5.49896230640108	5.25913206229824
SETMAR	5.24030606437618	5.16483158391431	5.45259522118954	5.05945318001178	5.35459206978964	5.2370096373143	5.33926946053745	5.6867403636735	5.25017682586463	5.16286254516442
SETX	7.52783448182464	7.72286030358562	7.59778723213105	7.48007197796933	7.6791855501301	7.56318301362588	7.57459511354846	7.57860430364129	7.69426596642914	7.58052202613603
SEZ6	4.6380534472377	4.8796581647536	4.67741246792379	4.72147958192891	4.94777604768807	4.84111380744016	4.9741363671987	4.62454189375539	4.78553987414473	4.84093016064191
SEZ6L	4.97518279655898	5.00228719952569	4.77030921690236	4.80034765962663	4.75256891526173	4.9667774606011	4.87328304743242	4.87152631775131	4.82103745373404	4.90016809740655
SEZ6L2	5.2033752739132	4.94963329103777	5.16543456425087	5.12993592670498	5.12938402734681	5.19119550967566	5.23411331904393	5.10447885633597	5.05919614012799	5.21665701945995
SF1	7.98721073318912	7.39672078570063	8.11653879926249	7.8835081320409	8.20978730333525	7.40803090618929	7.77574873163245	7.56819109925478	7.50180786793626	7.81098569056954
SF3A1	8.112628238181	8.38839823100696	8.456517091128	8.58886467127404	8.77497541294824	8.338851084589	8.31295050818521	8.40807207268024	8.44353748905568	8.26742310064227
SF3A2	6.69579937475216	6.90708508443518	6.90312809408935	7.42717841044233	7.21139238997918	6.76641042473165	7.08697333871613	6.7088477082443	6.83124293916789	6.59129835889546
SF3A3	7.63839801356875	7.88855563604847	7.88461642720263	8.25017942800535	8.48162902856785	7.73606498355329	8.27156705971971	8.0227231310191	8.04495449706424	7.63722275322573
SF3B1	10.5430997235535	10.41340862469	10.5577386895486	10.4212986528028	10.3206725562942	10.5423725992763	10.4812677102547	10.4605027785611	10.522991728892	10.3822472543676
SF3B2	8.11996243465608	8.09422646270821	8.15098292155571	8.11789865978345	8.43293688098358	8.13161824499313	8.0727368622319	7.84236482708952	8.17024150609458	8.22255782845746
SF3B3	7.00492124483274	7.14310105796574	7.23247404703885	7.13409445653198	7.13458487293856	7.1922217584509	7.25575184115238	7.19473817169264	7.10623497763194	6.98795322317561
SF3B4	8.36322342913872	8.5336678547259	8.17221550048919	8.71168075732128	8.36513807909324	8.17812709420948	8.32952316484995	8.23792339139185	8.65350344292942	8.15880170002823
SF3B5	9.8714291135345	9.80105043761379	10.1226300565579	9.96792305641411	9.76249083836034	9.6059686187726	9.99363299242192	9.58124231761786	9.51637046363309	9.65519271955587
SF3B6	9.35686265411033	9.5831866143226	9.5648566973744	9.9009732874479	9.42841851769585	9.52036092688632	9.81217550951218	9.6938794266669	9.60934512058664	9.42097441273827
SFI1	7.39615079450756	7.2698109134353	7.45914204126386	7.48136971367038	7.85348534446425	7.33497032305525	7.71426652682322	7.71451734117791	7.34601174700429	7.22816471906256
SFMBT1	5.69763353737019	5.43457104020101	6.22455294495343	5.82190245125762	5.74570147460125	5.76797985877774	6.00104913667088	5.88234794649718	5.61208732463237	5.73120081054445
SFMBT2	6.09880698162524	6.67664016573214	6.5602807949403	6.15211712511775	6.62343614161057	6.06617847634359	6.25721095404157	6.36579863141253	6.41619198286137	5.70036501136545
SFN	6.84825279151323	6.76841937271919	6.66003092116185	6.82387395277807	6.67122529607831	6.68176009241249	6.58113380477362	6.50813770543991	6.94753567295137	7.11935038965845
SFPQ	9.79247823862163	9.74995887781155	9.57328107009096	9.50108195573035	9.56100818694714	9.61697533076006	9.76966101620504	9.81074557350307	9.40172294532384	9.59689753482681
SFR1	5.92581780340219	5.94128405784919	6.05108450913336	6.29974274156926	5.61910141441348	5.64600427718131	6.06564510788413	5.92612172743118	5.74865506715316	5.77131283581596
SFRP1	4.24997107510832	4.11811182837252	4.2039576239828	4.26479259616247	4.20360171846196	4.19454621803617	4.19874287499939	4.17257864374346	4.07931843028716	4.22978155593181
SFRP2	4.52451574393597	4.53659633826997	4.3352272340012	4.22971926993103	4.66327347685311	4.43170222616718	4.45446014920273	4.71598783579497	4.19461963382275	4.610543331706
SFRP4	4.04351641837865	3.93316917851332	3.96926191658912	4.20184081242589	4.23208056198199	4.04778874166775	4.09266198645224	3.93803407829668	4.13027666498027	3.9725050465642
SFRP5	4.86554655169921	4.82078559999856	4.84491849934348	4.79348542033175	4.77979973010638	4.95545362749778	5.03967765749933	4.74751769931314	4.71998466471684	4.9065008527446
SFSWAP	7.05202350238399	7.08765956246259	7.37428631125588	7.09287175428689	7.38914950943711	6.8419046327495	7.16904505335811	7.12917303031534	6.90223917688241	6.84099342163011
SFT2D1	7.2421849172366	8.02479871042575	7.46952193426369	7.34936150388681	6.90591173453172	7.30262540240497	7.21553993922768	7.41925979343897	7.69239276727007	7.19128988506022
SFT2D2	8.27740177617767	9.03611632265897	8.17846431098995	8.16677267593287	7.98551063609682	8.28624284878934	8.10050068923204	8.17200064305423	8.38370235725506	8.18294616487863
SFT2D3	7.67958727989762	7.35224034240404	7.76212157129586	7.60918283763672	7.96931252893215	7.72114723608688	7.60907169627147	7.61694106403675	7.83506539633968	7.83266973276822
SFTA1P	3.71439848810913	3.71621413837626	3.64654702613066	3.68152881596146	3.68310779836984	3.67129313981584	3.80511600686221	3.82868104767657	3.66100275953177	3.80985712360539
SFTPA2	4.12546575897526	4.03375279561135	4.01311690491727	4.04799312649431	4.19939758262473	3.93000141021766	4.02735037398934	3.9893947404337	4.39929211057677	4.22835716606089
SFTPB	5.94981656586808	5.78782656944953	5.85124449102019	5.85238979125079	5.89052776988428	5.97178246699617	5.91249758805102	5.83369738044311	5.88565595117344	5.84370955139974
SFTPC	5.58608858041074	5.52228140031112	5.43252336262264	5.66340493413035	5.69266269118197	5.63880153752861	5.64036773846053	5.522287037048	5.57121301332104	5.66018829965007
SFTPD	4.16934840796068	4.46893939985954	4.38093033739178	4.54433307717397	4.51838097710141	4.33299154723063	4.22634640546782	4.14258972184817	4.41112316683864	4.51978621099687
SFXN1	6.79729156278979	6.97224269822538	7.33079388204142	7.47101001940983	7.55371018577359	7.3566861182458	7.62528708186063	7.43793167261226	7.08425068664864	7.2300650549596
SFXN2	5.56387685266347	5.54577494233537	5.73186755871615	5.8850396242362	5.79276721562061	5.44795083063489	5.86688957629844	5.73629912749657	5.59881764281504	5.40794465205425
SFXN3	7.87629093505154	7.52650581283405	7.53390559995519	7.96929554275853	7.47668260169332	7.8189680444953	7.4639388201681	7.51781799178971	7.65971491381099	7.87477002523072
SFXN4	6.28168368507746	6.07473442227977	6.47687150132719	6.55957800805423	6.37771932905166	6.32330670569194	6.4130928208776	6.61476734811643	6.1270718819563	5.91488600676898
SFXN5	5.16717860562976	5.18609318981013	4.98477478859497	4.99731834618031	5.15510730383805	5.13523380549676	5.15476482424253	5.11439466680891	5.25219089804799	5.20238264544431
SGCA	4.44529409067334	4.32448062311057	4.33311019588499	4.19482230775344	4.48505095222241	4.50210494408579	4.60137958526431	4.2992774471455	4.39506424314036	4.6484485178798
SGCB	4.66426788479153	4.6423694643752	4.75467485409688	5.43780999111902	4.87152884795435	5.05878092077426	4.79190391529507	4.98303283451473	4.67712732649134	4.91041295116893
SGCD	4.44444859700652	4.33828822261731	4.32936436911365	4.41531740529265	4.45189380355402	4.40290884073805	4.45685597859251	4.36701935224204	4.3929404251945	4.34537099568375
SGCE	4.05939038046621	3.93502109459972	3.80040876669555	3.88421784177588	3.93064126272719	3.82681282951628	3.99045621197686	3.97955080004075	4.20865065579019	3.8676924994221
SGCG	4.03641628948881	3.85558245043409	4.059902219185	4.00630358564996	4.14555556920619	4.18714210754923	4.15743470082109	4.11322442369875	4.23004767470307	4.06779382843205
SGCZ	3.95941077206219	3.82561006628451	3.72332164029781	3.68173267826317	3.92345787710727	3.6568885529508	3.79697664993336	3.73198538574153	3.72491410777919	3.59781532841358
SGF29	7.36655719587238	7.58623856877518	7.70171691948739	7.81324989505247	7.93433396818414	7.51515260745169	7.66441679804948	7.67300140458048	7.65988043139271	7.2706569453481
SGIP1	3.41540946977727	3.46218437338182	3.40760371369283	3.52710961848526	3.38849104137612	3.45958200648981	3.50135645732027	3.66342575201938	3.42773990710268	3.46310168708115
SGK1	9.71585047737185	7.98265840809457	7.34140286754877	10.5397233537708	7.82098324687235	7.82325128227206	6.7039525340734	7.63470659089078	8.52842742919319	9.42968194836539
SGK2	4.31064566780679	4.39959577531976	4.23598243907096	4.2218957859408	4.37354339134695	4.36913565385549	4.28121902414533	4.40897284143769	4.47573087267578	4.29530707580235
SGK3	8.77370970603985	8.75150815016124	8.25904132625897	8.39759718696619	7.67667037833082	8.00862124988518	8.20015079923152	8.41509266896919	8.82216783845773	8.34589207728204
SGK494	6.03262804579301	6.78607345352204	6.47504064636045	6.25356703361316	5.98644310537096	6.15405729104762	6.21386281383672	6.17404367630733	6.24310906593245	6.21606965959307
SGMS1	6.99131109186797	7.09379461785224	6.756385754654	7.65560167978903	6.43007226941398	6.27022047513796	6.78681837319171	6.67675886104836	7.37341249427546	6.82774678532868
SGMS1-AS1	4.62621467296099	4.51731434849376	4.596546020935	4.46642536312286	4.33669863817409	4.45961011844529	4.73672925629144	4.56035075487768	4.66597528322611	4.62373721533838
SGMS2	5.58297366313921	4.67392113351321	5.34932804377216	5.0584409810012	3.96287385779604	4.68720904765868	4.74029652677374	4.01335007018964	5.43564925142679	5.96330008132504
SGO1	4.38146581476801	4.54712721415078	4.3685991668447	4.36380898875049	4.46915248356817	4.4674309317237	4.52322034064194	4.28739866932411	4.40230416085923	4.41707645387127
SGO2	5.10314177962909	5.39358951064958	5.79202948487358	5.3027986693344	4.68908542249167	5.4171005671003	5.69575955692465	5.35681496341734	5.04837699504002	5.01965514927669
SGPL1	6.27254616930554	6.09980298634255	6.35431052122837	6.33969297908055	6.29723584322338	6.31970256290053	6.11819310725799	6.19662708210105	6.28843652855497	6.26104909100354
SGPP1	7.16162091240407	6.1955611921546	6.86255499728187	7.1007391675477	6.73948390917318	6.62541404073759	7.1086210683363	7.05182225253276	7.84546860895099	6.12054832741788
SGPP2	5.11262728027136	5.24570016446972	5.73142383598548	5.4227713590794	5.64386150310365	5.29413941397548	5.42574469415617	5.97468293280205	5.51704226473909	5.46554353281724
SGSH	8.28351168132623	7.99054945391235	8.08919815154712	8.30717218414913	8.32289185200506	7.83916749200667	7.68490005785555	7.89801507576101	7.96162682833055	7.67218441968174
SGSM1	4.95041718932942	4.99436647919445	4.83446273693564	5.0970392015262	5.09659080109609	4.99532572828962	4.90468118289149	5.12967790971041	5.01960178120602	4.96607767251718
SGSM2	8.50437034209533	8.26576083011508	8.58570928962205	8.56843459056996	8.56725151394033	8.34790351225484	8.54630866626972	8.46932151203478	8.24739513012009	8.34098401454421
SGTA	6.57000044926445	6.75808095525634	7.00596029707456	6.84775260326452	6.49687186379171	6.5992808672982	6.89044693321919	6.55846154853237	6.82357966364244	6.62440962981012
SGTB	6.15356004028182	6.01336458118569	6.17106480638011	6.39744465726108	6.33532297115215	6.10981571007392	6.15726075298134	6.25377850976495	6.28410246842524	6.17246633349713
SH2B1	7.36031691528721	7.43888171778821	7.74035779379051	7.58455121078967	7.71274799346268	7.47682163458066	7.49538185773421	7.66058018835528	7.5399078718465	7.5327574533772
SH2B2	9.02017080393663	8.61907899591386	8.69503980910577	8.5336285259005	8.60613681071109	8.66643165295007	8.52929783047185	8.63408604360069	8.72005522846518	8.70862180170645
SH2B3	9.02081674794045	9.50717236917067	8.19735873593668	8.98301680537695	8.28911829875439	8.13625977132546	8.20938054304807	8.6561584368885	9.22019735216132	8.82531741012054
SH2D1A	6.68238033175199	6.48116944895655	6.96776470622533	6.98393117550453	7.11454666443979	6.97025016951412	7.12991859761003	6.949632752905	6.77806055300415	6.71357301488972
SH2D1B	4.103530485992	3.86449174355582	4.14018631947777	3.883236903369	4.16957444079425	4.00903411365533	3.9288987924835	4.00169912664765	3.82069972488361	4.08147226450659
SH2D2A	7.601862329068	7.53843639598311	7.99562632637899	7.94299672161658	7.90982357756418	8.01537390643578	7.8420891781836	7.87175383059318	7.53287653290794	7.64186799156565
SH2D3A	5.8845807295746	5.16022234119759	6.10623357856906	6.34781511903345	6.60814550578501	5.70014314206941	5.82628425767184	6.48289343350834	6.19110702460011	5.4643893408127
SH2D3C	7.59775385287785	8.17518860675827	7.23459515892007	7.90505314964471	7.38888243831924	7.47504783874006	7.00631311163655	7.22367946606659	7.56386286912316	7.65396836894205
SH2D4A	5.4628902917536	5.43608443807346	5.5039124670668	5.32763697637193	5.24400606835562	5.79342844850883	5.619519876009	5.40714064638016	5.85633289733161	5.51629696169277
SH2D4B	4.25902637083857	4.30078033370357	4.04207942026334	4.10663601244815	4.05765529261419	4.19277487811372	4.14035553895224	4.33734324960378	3.99743547566634	3.96792331309032
SH2D5	5.09287881270376	5.02393147337449	5.02004839761931	4.88851358850142	5.30968627927963	5.15180032818455	5.33207512720042	5.05395954807512	5.2929949631988	5.07324047591732
SH3BGR	4.9985840114987	5.23592320003067	4.88671545643156	4.78118803596862	5.14016242187268	4.88915394192471	5.17135541236107	5.04902396479964	4.65070955194328	5.27067754263583
SH3BGRL	10.5127491208649	10.4319487019168	10.0589826639322	10.6732646131244	9.96985061797615	10.1006599068878	10.1789974839664	10.2039165705054	10.654541586239	10.6054102017654
SH3BGRL2	6.05633827557981	6.13273345841666	6.07786239603373	5.53504379749833	6.07491707323978	6.12277643688257	5.98979535182371	5.97914844623733	6.06477747694554	5.79791520397836
SH3BP1	6.99198812991767	7.0096677862769	6.63587878500392	6.85618076431231	7.27754520697451	6.76077622930473	6.90664692832636	6.68897470436107	6.76741235544586	7.09968141345579
SH3BP2	6.79124263893	6.70861412998505	6.7592106414214	6.99254207171644	6.48128263886099	6.73423266479088	6.33706038639184	6.4599330252322	6.96062486215398	7.22974854414352
SH3BP4	3.85078447975153	5.33216880399457	3.56904405787064	4.47051521272618	3.79637784410495	3.72800932443305	3.68696752362747	4.19035653954782	3.84013359870249	3.79941382496996
SH3BP5	9.94035676595398	10.0076454229186	9.88647871187359	10.2379437785439	10.6974703689191	10.3265796429851	10.3850467212213	10.7619664853543	9.98097302474905	10.1725385091842
SH3BP5-AS1	7.03500168599062	6.65966044295861	7.88289406468976	7.17036858266024	7.17698086414625	6.82047224879906	7.44005084998251	6.81873294457133	7.33456571407299	6.77759635183829
SH3BP5L	5.89516918343959	5.91854858610303	5.87723338647876	6.35239372970163	5.68972337030036	6.11279322568379	5.50201746938084	6.19424260947348	6.18373250747139	6.05761398102964
SH3D19	4.58938852921822	4.87140587061423	4.29183594984115	4.28521148399919	4.69807825633271	4.4523710444275	4.54457495002966	4.37779448619805	4.5420682826301	4.68490551069497
SH3D21	5.58333570676318	6.01661011365247	5.26549766364725	5.43004792640345	5.53039274082705	5.64173575139174	5.67605532532161	5.35193406264702	5.95262772714877	5.68474746594705
SH3GL1	7.49949089371146	7.68263378951128	7.73861834351778	7.94890000710611	7.57987199318785	7.70025359566791	7.77288994454167	7.75794554206582	7.55474713350237	7.5395832893978
SH3GL1P2	4.53174186034307	4.23380155419165	4.74493873896712	4.27932290901617	4.82990498802925	4.32008204369484	4.52670841159705	4.54669219112838	4.45939892786752	4.44527258124246
SH3GL2	3.40229862942763	3.44551191749515	3.40335458868726	3.55580217254915	3.33767207167139	3.57166074615242	3.44573097569653	3.4894934479693	3.41942403126516	3.68795999123805
SH3GL3	5.54530879742281	5.1275121687053	5.79790928029473	5.22361207350059	5.68427765498085	5.9438772059081	5.70925189158688	5.51129116798622	5.85561062644956	5.87921288632191
SH3GLB1	8.73499682108656	8.80111063862181	8.71541977759216	8.99146611818168	8.2431903936773	8.57772477436469	8.74863342402455	8.68052773143503	8.64193823118626	8.55540761936188
SH3GLB2	5.85008487279147	5.81470242837936	5.91835363642574	6.0024198841924	6.17013866673798	5.78559176703747	5.8925666632526	5.8383385114839	5.80213173514054	5.81667344813296
SH3KBP1	9.27825966760195	9.57219610967064	9.34474511032828	9.81506527962126	9.61878371066802	9.49154783040543	9.55242422299049	9.24743118260898	9.47061773530444	9.45652047540769
SH3PXD2A	5.50316949597497	5.22285983744418	5.31880685835305	4.9580749040608	5.4651418090094	5.32040595039694	5.1904874550223	5.52603191336079	5.18325546484433	5.46168346975176
SH3PXD2A-AS1	4.22191792269801	4.22784634837311	4.23772945223656	4.16046783188782	4.2340586628994	4.14199183008201	4.4109590888266	4.26895735494943	4.04024082574429	4.33115938681184
SH3PXD2B	5.75834079241527	5.56537943240004	5.76009595415094	5.55183985660059	5.8838259413888	5.88310449970606	5.73146105988589	5.65150696653859	5.6440201105797	5.83240377349606
SH3RF1	5.80411106779805	6.08005349151435	4.89444828531876	5.73961357929056	4.91957560452499	5.35370219908063	4.91862759937158	5.1293118854986	5.63080147807077	5.11472071833871
SH3RF2	4.15365636867448	4.18446690981584	4.02554305423291	4.0854150915104	4.31684136891686	4.24109291267894	4.10573680410475	4.14228940889749	4.01134826550626	4.20234875205178
SH3RF3	4.9043480193084	5.67570928465079	6.49607206286938	4.91042393780318	5.19833770441282	4.58382508644515	4.77239344212799	5.13533918260103	5.65691560189875	4.74297968988907
SH3RF3-AS1	3.10195144524459	3.1417196057922	3.12238798923559	3.19744879129198	3.17764055468855	3.2015411707483	3.14959756265822	3.14917899394731	3.00209479029181	3.15677667405262
SH3TC1	6.80864597216388	8.02562863822223	6.67283335651198	7.29959565847629	6.53197643491665	7.42166180924307	6.39512180238576	5.57581593575151	7.18658439902206	7.18252990944322
SH3TC2	3.73578910360194	3.77842288433875	3.88417381115545	3.94694762508774	4.04081769348858	3.96532706425157	3.96967811710004	3.84211284565743	3.68717270302149	3.85605820740092
SH3YL1	7.32028814424412	7.19166229672374	7.52164372180914	7.36795741384479	7.52602179697957	6.66454604954447	7.27570633611746	7.4726267720996	6.71019146659419	7.4031225379925
SHANK1	4.05478108181976	4.47562406658703	3.95789460735748	4.31675557172072	4.14252112269834	3.96301938601297	4.37667706655559	3.88897713033508	4.11322189504265	4.0916233486712
SHANK2	3.99736975255029	4.04521584679537	3.95240971645369	3.92593654421263	4.01706255942276	4.00513053898464	4.04958248764151	3.93517782385214	3.93794778152685	3.99516043011811
SHANK2-AS2	4.84332984446523	4.91889798078442	4.70395100755439	4.6844705476506	4.92221505922813	4.75287093691109	4.8979894662311	5.00712932858973	5.06019221538762	4.95480616622307
SHANK2-AS3	3.76196814130756	3.73773554971552	3.87042332821528	3.8973124308949	4.05035180014935	3.89751384957967	3.81678614754946	4.00305962087524	3.96360911980646	3.70635804296705
SHANK3	4.87425660566359	5.31828493249031	5.02795834165319	4.36141540772027	4.60917108990766	4.68408870231143	4.62807156107247	5.25385700334311	4.94662173822432	4.67193015485392
SHARPIN	6.7595909128119	6.93344052895062	6.95845141384872	6.98516391927473	7.02737007667246	6.85086296143702	7.04738327997281	6.72409872848959	6.9851783086288	6.88237490221536
SHB	5.23739754122048	5.19561019626232	5.04351938490958	5.12270800350064	5.21872951591996	5.12269255360979	5.28538941714466	5.20767231929412	5.20261242456113	5.25400458927644
SHBG	5.26531214743261	5.18178140144928	5.06364637166551	5.18454141345879	5.2098262732516	5.29400826763428	5.25460930095161	5.40873372743452	5.45354621117307	5.14249872314153
SHC1	9.30779903917709	9.17289871368678	9.36618060363228	9.68036054848094	9.33232217508811	9.06208100678872	9.12689145289617	9.10144116347628	9.2427102408079	9.16185087821153
SHC2	5.09857446630877	5.19010056994038	5.13162311259776	5.31094926175708	5.08054167902472	5.24412243689253	5.27095575145594	5.12481325890776	5.45758899251662	5.10266454188057
SHC3	4.60962041342536	4.69506615222407	4.62205318785528	4.56083722058509	4.69291830962108	4.61611913028575	4.64048632202759	4.53929668252405	4.5259966559529	4.52519865623667
SHC4	3.65961243311915	3.68951030932451	3.80376022750135	3.90252413041241	3.72220458348745	3.72701029890619	3.97264101513849	3.78990287690212	3.67033293837041	3.76623100263077
