	Sample_15843	Sample_21410	Sample_21411	Sample_21412	Sample_22794	Sample_3247	Sample_502	Sample_6076	Sample_7459	Sample_8880
VSNL1	4.22954746095992	4.37155979626869	4.42952764344956	4.41438676840531	4.32782592095132	4.42200743768792	4.38346067356341	4.37568976938348	4.51725999705662	4.45468225831504
VSTM1	3.63409800591366	3.96865124737366	3.36897506126055	3.49023061183693	3.66826500461439	3.63743165554339	4.49430891846177	4.42690900650478	3.63945780886857	3.82441601012637
VSTM2A	3.41714281009202	3.48086371385396	3.51227328566838	3.65022828132055	3.54256398430177	3.48388277047287	3.62215087261528	3.52695193716644	3.60227925608584	3.64533638831077
VSTM2L	5.52007911275875	5.33281025816625	5.68057001295998	5.18744165236859	5.26739293412487	5.57428433211033	5.67748950166457	5.66411783193141	5.53802500120869	5.63313284435885
VSTM4	4.67222154642208	4.6173615757131	4.74111977715339	4.73520455745247	4.71349359335271	4.62078866775594	4.78900090995824	4.63554519100559	4.69265914655241	4.67472393497075
VSX1	3.85171232220452	3.83729818956916	3.76652845502367	3.86007765275932	3.84706416123061	3.88204923120663	3.81113585606864	3.80579579843006	3.85095494770914	3.95544270670334
VTA1	7.17898057241092	7.39947932567983	7.19090894633275	7.18845032866796	7.29792814777384	7.25799979658863	7.02435987778415	7.18223590810655	7.23699345315026	7.19757130816292
VTCN1	4.90594945489483	4.66226905782726	4.70731688148836	5.00434305995375	4.73289521068007	4.69255758473817	4.4202086845759	4.43986228299148	4.33935932058924	4.32512793414309
VTI1A	6.04752955180427	5.94177904240676	5.89359541810175	5.4916189685688	5.95000531439412	5.69439569690067	5.86669500337162	5.78933743655477	5.84719301666512	5.64912545318092
VTI1B	7.77839370622347	7.39835457473033	7.41399065997713	7.65711668846799	7.77538324981633	7.458761851958	7.59547817682398	7.79210468149159	7.72159635604068	7.63742940453038
VWA1	4.92092833368036	5.07033580251514	5.18566947756204	4.96867268223651	4.85778987912146	5.16968406430997	5.21052711045245	5.20686173018205	5.07430119221724	5.13765121762714
VWA3A	6.43071089517083	6.02004138367793	6.4682959966669	6.69690284514648	6.20082459877916	6.28592405897041	6.30739059613791	6.33233222661	6.54431058233883	6.3946900461472
VWA3B	3.95639061121644	3.81632358635276	3.84632417391118	3.86299258388821	3.82070410329496	3.849679288323	3.85740567432607	3.86405397671162	3.83402866624238	3.74448786410643
VWA5A	5.68505784638557	5.72602052226268	5.83835045981181	5.91704600881194	5.92463438711127	5.58237127702705	5.65691747360901	5.85672501148711	6.4530366719933	5.71294452671999
VWA5B1	4.68496626007271	4.28703037710734	4.25084543300908	4.24234792424519	4.06123537833268	4.13968556707654	4.32598939652616	4.38376107523452	3.96339068005288	4.3714103881657
VWA5B2	5.0683403694147	4.70556721797824	4.93728684688847	4.64420475620149	4.81080174851204	4.74057120589049	4.76197642319704	5.00145860205108	4.95945816327369	4.95106523443316
VWA7	4.51049757399734	4.50073129479616	4.5112390973149	4.50728046990425	4.57667931894408	4.51288335972074	4.6112304725003	4.59937246529499	4.37511897014725	4.60947639290825
VWA8	5.49738522539306	5.36130103980292	5.05152578694515	5.07673220369108	5.23656093220642	5.14912067262798	5.35913700628631	5.15257301056254	5.08218083776485	4.83303008241246
VWA8-AS1	3.38018461591744	3.26752179634888	3.23295528202942	3.25634846742106	3.18576714663399	3.33905736963372	3.20574081303928	3.29945880935783	3.10705545250648	3.15438544934034
VWC2	3.15879980003866	3.00804942690451	2.92724390420601	2.77493273068613	2.83584419997475	2.97678555213848	2.98127246655837	3.02459573042743	2.91954253203905	2.98405169174672
VWCE	5.57094133841093	5.61408363393518	5.61538008738688	5.648420598572	5.58220744013873	5.59350180740546	5.31717932445564	5.50313902874412	5.62652891999085	5.43028782448179
VWDE	3.31510546724703	3.27534010123429	3.08520142963603	3.35307291677575	3.29682566433915	3.21441592572232	3.19935140652521	3.34368052778645	3.36262033485885	3.77173964429126
VWF	5.12161872652494	5.0016140237705	5.05760864480576	4.64148797986486	4.99769497422179	5.33952365473402	5.12806758077714	5.15721042882979	4.73716067010986	4.85848113366094
WAC	8.80668398910939	8.54290564941443	8.28078998054741	8.32249431356938	8.53083567807803	8.43786534013344	8.21736927506009	8.30620488258718	8.41199390839384	8.50008291942702
WAC-AS1	8.65418510562031	8.70155982523269	8.49446420849403	8.57080784542538	8.66818739107171	8.82405368128993	8.61949832795172	8.51853986813954	8.57615325241192	8.50708638572492
WAPL	8.29611051146819	8.30699843928716	8.18797143112672	8.12987206772905	8.24575308624456	8.23008236897498	8.0458526178083	8.07318527441242	8.19479850685346	8.12768301643752
WARS	7.15829269176793	7.21588959750417	7.5378539408795	7.76403545010028	7.75251707445092	7.5930148983251	7.75964438442703	8.73326655871615	7.74435597037505	7.41345489080457
WARS2	4.81272161932207	5.02238244263319	4.81005949279636	4.88538046498589	4.81131809373243	4.84787461044294	4.85541868182269	4.82871293735169	4.84226467045587	4.87680367387966
WAS	7.54649980207711	7.75847396660456	7.69958127749571	7.754452375789	7.47175587192101	7.58999076095013	7.50432673096708	7.72837138887698	7.6114592595045	7.86912259177956
WASF1	4.84255941566605	5.48654866282269	6.12024455212881	5.42302424412692	5.08081743935514	6.65080323709106	4.95367391606093	4.60126880581495	4.91633378880407	4.55942116088681
WASF2	8.63261581367353	8.52238671691586	8.73399344473766	8.37608439815697	8.47586460669516	8.4587187410417	8.352993357144	8.90269965386345	8.57455550771157	8.71320970870487
WASF3	4.76782594089389	3.8744600510104	4.26413924506007	3.8330723840677	4.32707837262609	3.80827502827076	4.1284270668382	4.45097927933338	4.3676954354231	4.00163585491964
WASH5P	6.55367689532687	6.4985557717472	6.43165018888486	6.25709757787962	6.62919381506599	6.34594908545241	6.62596164851652	6.37655182970784	6.69318294580409	6.81884023067985
WASHC3	6.49355438841275	6.21772540865387	5.94984819197919	6.02044424152264	6.08605233155625	5.86692043921426	6.10446792545453	6.22394679507272	6.12470007670731	6.03252777977274
WASHC4	9.1227051608247	9.24752770904079	9.25909668036084	9.13468947145883	8.99126633997996	9.33358091233326	9.28900971593436	9.50413707481941	9.17097700149877	9.11310455930368
WASHC5	8.06145422938912	7.86623926821821	7.86684017070345	7.51665559630196	8.06576863617129	7.80379401110452	7.7071026129681	7.83059368196957	7.98050211657735	7.54432224330759
WASL	5.96117794849586	6.16862052155427	6.11692743066203	5.76718386098231	5.78521238889797	6.18589603224369	5.92771558386824	6.04171197526541	5.80390630059321	6.03003349637049
WBP11	7.58021639038869	7.29641763231572	7.11423114024688	7.19098794604793	7.63280858493851	7.25853370128045	7.20772654795463	7.49918271801353	7.60744177194742	7.31720053339084
WBP1L	8.62101876009034	8.51062440332964	8.57325574709613	8.25127156422795	8.53618603507433	8.46191486935604	8.32587553284069	8.84707168787365	8.46384119667114	8.51872538995058
WBP1LP2	4.22505139788881	4.15479956050771	4.24414159975428	4.48460442153937	4.49355764624155	4.2933491262326	4.29495478298015	4.2074424955985	4.2870293292457	4.32918697239578
WBP2	7.74687822046953	7.37677576185066	7.47859842601209	7.26574299321253	7.41038622079995	7.02428605933578	7.30934922873619	7.38467811144981	7.47812454854008	7.60613566812016
WBP2NL	3.2511643004169	3.44979188445799	3.28587244049444	3.40022041818023	3.39936663408795	3.38284873956447	3.33629338367287	3.26038907714917	3.37013090917263	3.50421981097192
WBP4	5.5157933564771	5.87392638818563	5.65559024006923	5.90124054828573	5.74435187580192	5.86936367495355	5.92526925505681	5.62920062655441	5.52759019217812	5.74051844542855
WDCP	5.06359079712758	5.62434492844497	5.70626578438739	5.52505090808371	5.69603047492109	5.92403387614374	5.69770727716846	5.36924483915922	5.61553192617684	5.46730736264589
WDFY1	8.0572421051267	7.59103567178239	7.81346679788301	7.6947137464015	7.83449474371634	7.70491894449342	7.65309231257208	7.96831829346509	8.15210946836886	7.503218063314
WDFY2	7.06682554953434	7.01653552720362	7.2776131213084	7.39959825544382	7.04818254162466	7.49795531081377	7.3804334048077	7.56606982873072	6.79065748294059	6.93131083650119
WDFY3	4.42850199803947	4.36317474033993	4.98107599355636	4.78252196343315	4.81311886525982	4.83106768666913	4.44869780328262	4.7163000102341	4.69367785799805	4.45554720745313
WDFY3-AS2	4.08610456575271	3.85129750523682	3.82143608924372	3.84878620152324	3.80348862474128	3.75362178594974	3.86280447011243	3.8794375601962	3.8532401240319	3.68360342012273
WDFY4	4.99742260551822	5.20366087265657	5.23479648301119	4.67676749017626	4.72891051445241	5.21105916315431	5.28548754667954	5.24154403117713	4.79635272711758	4.89129064568188
WDHD1	3.57429751156031	4.36001112818756	3.95583982939288	3.69903756716771	3.70845380875735	3.98257643427525	3.7711396207524	3.9114266855673	3.84019353386567	3.65049247748928
WDPCP	8.14495185752162	8.24893898333102	8.32756340186464	8.23465771696519	8.21636020865529	8.39182257953912	8.30380424663304	8.09526906444133	8.24138970315217	8.42445812502845
WDR1	9.24707405843555	9.36766548490778	9.37465724047078	9.41685513458521	9.60758300734035	9.27973060492224	9.28593675288348	9.38266928426633	9.65189887761655	9.28507578743931
WDR11	8.40521222250143	8.91173216881053	8.85564111744354	8.86552099366108	8.76978497003138	9.05402191641104	8.85896814186657	9.02529450406452	8.77483650834169	8.80323955041341
WDR11-AS1	4.64284590691627	4.79780775319384	4.88331918351615	4.84583896037978	4.73212970458907	4.53716465445195	4.90820970303918	4.8522354318602	4.60108040441781	4.62781182738708
WDR12	5.03407087616978	5.50868533729684	5.19558100452774	5.41182808685472	5.20830691909558	5.33874699876022	5.01424225147807	5.141916981001	5.26734529340703	5.25064434867447
WDR13	6.19630683005628	5.91968211867517	6.10689795153709	5.73834694242447	5.83028087169011	6.03393326600991	5.95433223996208	6.07064473261662	5.91955215817148	6.00203787729541
WDR17	3.20887899769403	2.90682143070034	2.9824148177022	2.92764322571524	2.99313887361108	2.87165516471396	3.01711547668785	2.91171244083079	2.99353314079528	3.02466449189964
WDR18	6.2423735730921	6.34410238069442	6.39672164654272	6.33700717038274	6.35305470793354	6.1890317946053	6.08608798870645	6.41639773220561	6.46044237837568	6.18389945013167
WDR19	4.78859027962519	4.7622509703593	5.02473413199465	5.29329047204559	4.86115326212796	5.32986441553708	4.99161031580212	4.82138261566988	4.87541333767894	5.04265397395115
WDR20	6.2600659671458	6.29935148554827	5.83802956844408	6.15710909830697	5.93279733504221	6.17251841741755	6.03342113079351	5.71325737012701	5.81188276448051	5.99908261682005
WDR24	5.20965855839152	5.4315198499148	5.34926202006482	5.38000261319007	5.32784863524965	5.22604386214103	5.27256079202234	5.49542195695662	5.25908744920937	5.32265513571571
WDR25	5.13539556861134	5.31196338941868	5.13260060887893	5.30668878964765	4.71955302499951	5.14567341680725	5.40391917448931	5.21523844011435	4.90716062410188	5.30881423122082
WDR26	7.45876674807307	7.3669129576402	7.3317459687751	7.27307748738149	7.30286089911019	7.25954790782604	7.31810249873854	7.37009217173886	7.30753575105325	7.31251795875375
WDR27	5.37226712077788	5.38572777913893	5.31401027284559	5.40838305925577	5.34118238928108	5.41075982827704	5.49614171652023	5.33242264351518	5.23432309907564	5.45468579771657
WDR3	5.357107003594	5.44107168585768	5.17647407596388	5.50994201065237	5.3923028411447	5.61694718359757	5.22213132104997	5.06823246470824	5.26687155483129	5.37201032442301
WDR31	3.92369449190413	4.08927707697685	4.07684408330677	4.10539099873022	4.17796589632314	4.11597692531789	4.16350058917442	4.02247191109733	3.89198606576688	4.02688111625766
WDR33	5.54234487292377	6.04322592617071	5.92063302618046	5.89001922431995	5.80328691300024	6.11533995236248	5.83828138716853	5.78056428219191	5.82647920726165	5.89118661113945
WDR34	5.46317111051548	6.48860611567105	6.2608063897548	6.00034767895569	6.21916386480007	6.27431814504198	6.32343139740861	6.05986487830727	6.63205929360904	5.97986998087262
WDR35	5.50352299241267	5.47876345305325	5.64767024295341	5.74911601878885	5.426295537838	5.81911381400838	5.60774852677969	5.4170750607964	5.91402218028931	5.64835552764846
WDR36	6.16365247770285	6.18368104143418	6.01624665312714	6.33330240844105	5.94472883511573	6.376804839863	5.91533885914146	5.71901421444216	6.14601967946965	6.31321167857817
WDR37	6.84376413967641	6.76702906686174	7.06188272923179	6.9113024193249	6.74921062552545	7.02552251943878	7.03596249384517	6.93686361156502	7.08947734794884	7.22503943892263
WDR38	5.34850664939363	5.31026772737103	5.43531768568079	5.53902214595934	5.36419719213064	5.28078796029325	5.35684117966945	5.51635762814743	5.47639619486236	5.44826481198183
WDR4	6.28929196768311	6.30277696809291	6.07277168864335	6.01937859966195	6.06994862135994	6.03358190760733	5.98487345232808	5.97528094320031	5.96472289060911	5.9570940135293
WDR41	5.13165070400519	5.46163053011397	5.62759969685573	5.53522115876469	5.87452130724033	5.72511527090175	5.6710263372441	5.50784386604443	5.57186712911061	5.44213924242538
WDR43	6.87647996320444	7.56197080475701	6.36414138154681	7.19327726936306	6.28769851782585	7.70438063241473	6.63154814184701	6.00482407399487	6.5018563389777	7.00833115585436
WDR44	8.21159577316285	8.23953821713444	8.00602781717829	8.00498175402625	8.12132041563109	8.46746750267486	8.112484838072	7.73566199211321	8.14374903860153	8.18417870903351
WDR45	8.16612247302241	7.72226075391923	7.89143055774047	7.99181374797636	8.19574015259652	7.74877507705661	7.84878935545819	7.95563950488717	8.23156670643941	7.95024265659404
WDR45B	9.42267076994064	9.11911341503263	9.10969899551621	8.99720106490469	9.20219367784622	9.18227504330155	9.18685070475393	9.1754386464265	8.90577484808073	9.15213323996669
WDR46	6.92476622837467	6.87310058873706	6.84424293003117	6.9573881595474	6.90103351340067	6.8176400409659	6.5572108131162	6.86840330982831	6.94663844474461	6.87820042040185
WDR47	7.37769465865193	7.72986175608618	7.76889618114653	7.39433660151495	7.39429588908996	7.80446985340337	7.43527285450083	7.40231564157508	7.35200673821555	7.39612481691977
WDR48	8.02600311149072	7.94805470938681	8.06773518233352	7.94475773881052	7.86249576508067	8.05789044405244	7.73979565646242	7.8290940096431	7.99092977107441	8.01934753083743
WDR49	3.48212972997867	4.00517806203175	3.91264153503227	3.49582706616624	3.39664376618158	3.46652273000689	3.85560951113948	3.90368090199223	3.48971382269072	3.53459260998774
WDR5	6.6271540417509	6.61747158969244	5.98942878434775	6.2787485270647	6.30896206066001	6.17555791772416	6.32441468614083	6.32589513154398	6.3728879266112	6.37637646071912
WDR53	5.84890564651664	5.74417530627633	5.48911041664115	5.6752994281576	5.93490650559201	5.88026944898831	5.57315033261045	5.76416822679634	5.6765145089348	5.82738145587182
WDR54	7.9592673460351	7.94141197225896	7.92659461816544	8.01995354308335	8.00513536949459	7.76781799928758	8.24689964503304	7.93625431070798	8.12781848639496	7.99714802473678
WDR55	6.70685783110775	6.623517099479	6.77234217412743	6.90070488374463	6.83118339943352	6.67449944576941	6.86956039154335	6.75510358706341	6.78142249661702	6.74847479689978
WDR59	6.12859458624692	5.93445380752794	5.8647414387164	6.12611019068931	5.81398965143199	5.83049718754346	5.94711790482343	5.71694351273901	5.78190293258733	6.07296158998775
WDR6	7.16050056521668	6.77418603411567	6.95153781243643	7.02213337643878	6.77952501891301	6.87779117027092	6.84198148252186	6.85293384720149	6.88691713556084	7.20830482829411
WDR60	6.46951585788097	6.48582296773688	6.5274331382461	6.32215611971	6.58122575679862	6.45931977848638	6.52705893971367	6.45050494807223	6.72784127164284	6.58944211982724
WDR61	7.1326556653046	7.41179061684907	6.98432744550926	7.16607974102345	7.09726871629018	7.55798684786424	7.0933659623469	7.1404707235702	7.17884091647139	7.1482314836209
WDR62	4.42657006162651	4.35343581799868	4.21387104480426	4.36426517654269	4.17766201192323	4.40251294940734	4.26378996463166	4.43545794100487	4.5119529009986	4.28118076616256
WDR63	3.87699801737434	3.65594280736561	3.60917675712858	4.02367729739906	3.6159513037793	3.76476946471255	4.2502425913546	3.5833191166198	3.60068240030122	3.79571380554003
WDR64	4.64063920429491	4.11240070700209	4.11993390930451	4.15043052565423	4.19275633926239	3.84695013517667	3.83100060109552	3.98792685995755	4.10935648040707	4.14620399836906
WDR66	3.90441786299254	3.992584181538	4.08191683398142	4.02875802585599	3.97060869887194	3.93405221857467	3.9430943475683	4.16312677355113	4.17356387683601	4.01160758947301
WDR7	5.48002997099947	5.73029680821501	5.6712108912297	5.71434961065158	5.58072546946923	5.65244233523433	5.48501514201631	5.47735868808883	5.65955110517686	5.57132564848924
WDR70	7.31217014153677	7.07667390755299	7.00737797082981	7.27122966392018	7.33996762410842	6.98583646127889	7.07744471704061	7.11647125842099	7.23819316824926	7.08732597687521
WDR72	4.31096763272828	4.18055287020241	4.28168385312849	4.32744781864588	4.24420540883297	4.12106848740004	4.12376389239054	4.2152466360289	4.19726431858083	4.26036245639488
WDR73	7.46660350204543	7.79946884309917	7.71992895196162	7.99242893082602	7.61914049034605	7.96219905742635	7.69235937211037	7.72894764871054	7.67824579848402	7.85039758139157
WDR74	6.71163553509911	6.87560369123215	6.54913611758749	6.79382572958865	6.70921692699607	6.6475087212055	6.35614606295712	6.31160627667059	6.5507920720781	6.77505690778124
WDR75	8.13546092641766	8.12353962757161	7.94565552261981	8.40192299953579	8.00471567937001	8.19658200400348	7.85197595286244	7.76533317311325	8.00269092685018	8.02021666369219
WDR76	4.3303877695032	4.98956731937798	4.33080667917073	4.40806603181978	4.54060537840744	4.90056220613248	4.51545476475023	4.38988185512962	4.5157055510006	4.37116464221184
WDR77	7.53637615275662	7.53143818595852	7.48390526079068	7.30800909039588	7.48376507871782	7.43799187605825	7.43094656618483	7.42276954097999	7.46536218301057	7.62882003305833
WDR78	3.8442587641232	3.73158756734004	3.81641022449461	4.0869515846307	3.86030856459181	3.84169458418108	3.69158220601257	3.66302880353313	3.93459040860627	3.79575500751212
WDR81	8.15421133477794	8.30866885697842	8.15841219541543	8.30551398054728	8.13261712624083	8.17748822162329	8.36456434731065	8.16839541079046	8.31720243122168	8.42167367033841
WDR82	10.3562649202856	10.5379364581315	10.5512311970139	10.699313695558	10.3917640855624	10.5948380301481	10.5394899720213	10.539890424463	10.365154662136	10.636665968101
WDR83	6.19264034874898	6.10793075394092	6.08818587322371	6.18946197063312	6.44222179164039	6.03821815203245	6.08574747947575	6.06729006363426	6.40259686126441	6.23732670825313
WDR83OS	9.38183494932894	9.17934658350626	9.48597695004717	9.50522315861953	9.52366950935956	9.04307120041326	9.51829078771172	9.78402265641523	9.5828813202904	9.46894254669579
WDR86	4.05773926266788	4.03152039643118	3.84858015134591	4.49789248769592	3.91681032042123	4.2597690728805	4.62249773711563	4.03221349800138	3.83196120536397	4.0162155192122
WDR86-AS1	3.64871343800329	3.85104843047222	3.46497949184553	3.6083266479732	3.80493970843	3.76553506616505	4.82884858319731	3.71900755458929	3.55020415168075	3.96200123491239
WDR87	4.71983957852948	4.5192981299016	5.06869470144243	4.75801820239456	4.68816477857319	4.57576748153483	4.78596453383112	4.97448953942807	4.74247794168691	4.76730706349527
WDR88	3.92824407447016	3.70987693642519	3.69668462402437	3.53760327462113	3.79121979566118	3.75315871333314	3.64116332967009	3.68548057919938	3.86506894751215	3.69647054380644
WDR89	6.56804675122213	6.73659807518367	6.62166744683013	6.42055161444356	6.60090768144485	7.03633097952832	6.45925707282939	6.2645318880003	6.43389847759514	6.81595411799722
WDR90	4.95547019156853	5.13996295139175	5.20154060665573	5.0236139828803	5.05900514384432	5.26829580164111	5.16960985523617	5.18064903695482	5.08427067350816	5.2024345959804
WDR91	5.71307240569566	5.8247694989078	5.6723547769674	5.72565582887486	5.74498809687826	5.6635539055007	5.66026660171717	5.63911798823285	5.55901225293613	5.7835212643635
WDR93	5.90905351427885	5.46144356055653	5.80416136670762	5.51606497953235	5.55802200569278	5.61762148734243	5.80233913297316	5.83457182913901	6.00141125324667	5.87888038700347
WDR97	3.96537596823154	3.64267833142564	3.73161819777539	3.58551115606245	3.739228499497	3.6559607229146	3.58068839913656	3.55297869797301	3.70495105354772	3.74042237510968
WDSUB1	6.96857272099757	7.54697701504642	7.80070120443617	8.69187639190427	7.53380478467333	7.6174155443079	6.94907995291699	7.33293259826507	6.87257273414446	6.87836592299567
WDTC1	7.74552121612006	7.60349009857594	7.84510796720813	7.50109445916597	7.83889261146632	7.61618616419306	7.8220672246658	7.73093453740164	7.89160907507024	7.69835435431961
WDYHV1	6.64885243878411	6.97889560047827	6.65943896937747	6.99749480065285	6.69974161413508	6.56182802422244	6.8305096780522	6.59552292090289	6.48973749911941	6.40566455108143
WEE1	6.27172203894875	7.08222370249677	6.82223365480974	6.51384428725106	6.6848319487222	7.11080824219619	6.85110019744762	6.46517439317615	6.76044411975467	6.39416536874587
WEE2-AS1	3.96116401473224	4.19030520558223	4.07953796973397	4.02562139632308	3.94692224214636	3.82725520159578	4.20755104820742	3.99127363309377	4.31061731016287	4.16695521598904
WFDC1	5.02491447174745	5.1503935641292	5.32848077460708	5.24033661945707	4.92625601383187	5.11906711548221	5.25192360521401	5.43572082174896	5.33241048203122	5.07841560724194
WFDC10A	4.01169674105142	3.89453209552262	4.01188034395423	3.81153763729844	4.00902570961455	4.08644005347835	4.04854834147023	3.91468580397155	3.95510577647777	3.93945808540876
WFDC10B	3.98845278757117	4.05344925852068	4.58085664948578	4.47133523777172	4.55058320365102	4.37995406153543	4.46279670356965	4.41447962484306	4.57551608595005	4.42620982998918
WFDC11	3.98467674246567	4.16397788693797	3.84695189607909	4.16853141727764	3.74793159564998	3.84469865538182	3.78074800335898	3.71507815774129	3.97064968326225	3.83120804215933
WFDC12	6.635659071083	6.37766040512659	6.66698610584924	6.57562754032773	6.47221173701602	6.47901568942935	6.56736287204851	6.58313165077467	6.49861313606555	6.36375921220125
WFDC13	3.75645770858804	3.48868263623447	3.8484879965276	3.65592072130033	3.65466015718784	3.51313965209149	3.58282024834068	3.61028331424267	3.49692568130943	3.5525504002073
WFDC2	5.056000226694	4.92186307766312	4.9941893190068	4.83767876915934	4.82091486651967	4.83364013839371	4.87665433602983	5.07241822971362	4.96228939447421	5.12097274480961
WFDC21P	6.38607703052007	6.14688084461745	6.05080988195127	5.72506789786947	6.21512235209931	6.0820842327871	6.10788032063629	6.15360400037978	6.19219694576256	5.81249108761489
WFDC3	5.3583607908353	5.39009811714559	5.50956231953201	5.55572476131957	5.55742077783781	5.50953102916907	5.46970916079951	5.54457620577713	5.35714671265255	5.62987095351239
WFDC5	3.96789291575181	3.94312763936655	4.02016428911203	3.68228589440548	3.81973663963614	3.88113722901667	3.79735538911274	4.08760436716537	3.77367765643452	3.99095551791678
WFDC8	4.02482920822947	4.21011945387989	4.14510999877753	4.1507472243826	3.88926939127554	4.07919661281593	4.1255857932024	4.29694463097156	4.15400314435318	4.19377247977823
WFDC9	4.26918949759518	4.21747799874854	4.1373005588633	4.25889375024263	4.26770341045958	4.12469655387094	4.23754522279681	4.03254005588586	4.33392123959928	4.13164636968889
WFIKKN1	5.72368716118335	5.53177750518045	5.67117932355527	5.43658431347365	5.70984690266206	5.59938304117551	5.74045783707719	5.832316796695	5.55692724332252	5.74841482661157
WFIKKN2	4.70832905895961	4.72206307247521	4.63236583318111	4.53688477689063	4.46950200805483	4.58677490441392	4.6185877368039	4.65132140380793	4.73592992482385	4.79375075720566
WFS1	5.74350558519031	5.5848663867077	5.68707313094461	5.55650056469642	5.66798136029306	5.26222168467746	5.50025874785295	5.50623018046052	5.5828955842592	5.63331074839985
WHAMM	8.40348172516291	8.10223276073447	8.16074493600467	8.00798437938892	8.17985043850559	8.12903141184659	8.15898261257504	8.49686283401832	8.36863249332275	8.13322495763619
WHRN	5.40042089138415	5.5793398791512	4.98231058218474	5.09709845653057	5.2778946536959	5.28445683149417	5.16798144162754	5.25867172096818	5.38428730024864	5.19795289066782
WIF1	3.2367260747732	3.24381017316464	3.3000617631365	3.53465995052765	3.52944108088188	3.29649090229913	3.28594958630826	3.38305621672281	3.91951807772528	3.13111310592688
WIPF1	9.49998371358548	9.56639222424043	9.36580165866766	9.33551271679944	9.57037388622791	9.40750798681022	9.22671907326031	9.23592343268976	9.68501285715451	9.16657834840032
WIPF2	7.78581736397367	7.66667013197103	7.86121921204964	7.73897252232844	7.62240431233334	7.6864815280925	7.74422201424158	7.71734631945983	7.70168210141844	7.76039196541498
WIPF3	5.10615968941802	5.12290817232846	5.38019496389525	5.33527526596745	5.3310858561852	5.0640680639043	5.2743624136296	5.07984557204887	5.50140686846319	5.15556630797743
WIPI1	6.16261613957607	5.97372903352473	6.7039612529532	6.49969034527589	6.80204200534519	6.77928324278179	6.47388469157273	6.53314707507954	6.34343904640876	6.29522151504408
WIPI2	7.24306128700011	7.0695210215303	7.06142205763987	7.03628884843794	7.03852259439684	6.94001988928092	6.97629967037166	7.11274972742795	7.13587247675552	7.03621991978882
WISP1	5.08779460553204	4.77664345447626	4.87566209332281	4.95991609192991	4.88716886618196	4.68425113789169	5.06628539468411	4.85857186899593	5.08751284537103	4.81996078438135
WISP2	5.14769101731745	4.87025977789224	4.83554981551312	4.88854082922248	4.65648251756222	4.83378367360447	4.62452579881131	4.74806322475957	4.7825604884637	4.89085714844076
WISP3	4.05991211898191	3.79277001309902	3.75912552105592	3.57511946754902	3.58925487038572	3.6022787106509	3.54638943109616	3.59224536206618	4.01960363534661	3.96990640047685
WIZ	5.98711084363001	5.82054443043148	6.13407462168482	5.84995222101069	5.95316111256727	6.01313111449275	6.00758253474711	5.95648875954702	6.05916939641145	6.09519438275056
WLS	3.84459998081893	3.66442386909488	3.67892460431917	3.68112733822353	3.86311700681082	3.65492671521821	3.63196248438459	3.77787278276702	3.62734966323516	3.55855185199339
WNK1	7.46649209299024	7.8967065333911	7.76003967412056	7.29596107385879	7.67163557075818	7.61948758861494	7.8145500901484	7.59653224701068	7.74513496564341	7.82159849656707
WNK2	5.38456334285257	5.43325673946857	5.30307975319564	5.36975247647973	5.30741676903107	5.32548926601908	5.30995536205335	5.3384597282536	5.20098687373468	5.34017427703117
WNK3	4.54359485067331	4.41277145731001	4.43002776212583	4.42678893898387	4.30089583571042	4.31078156738249	4.31113346810679	4.13712879560216	4.36285984330735	4.17401214140032
WNK4	4.21016295417062	4.04234014029521	4.17108190847187	4.22599426139825	4.17301529307158	4.19890817892607	4.31754590816601	4.24072480147364	4.22549830809598	4.25182256515366
WNT1	4.13887675347895	4.20085746887419	4.25378419677769	4.0254250778668	4.26528231215503	4.18865571897369	4.29681676421714	4.3771662789486	4.08255961493271	4.37578703575519
WNT10A	5.90738710845261	5.05889102066863	5.28070308871296	5.05337124094158	5.26306206517508	4.99362950790535	5.61518228135893	5.39110080132254	5.13669053781861	5.58354355726777
WNT10B	6.78487997775338	6.62112451254109	6.73899581996259	7.39189445375578	6.84549789874051	6.88338008214616	6.41791545889493	7.05771388124399	6.9629052991943	6.58184469415136
WNT11	4.3063539402558	4.61580566568117	4.91425957963096	5.00054459887276	4.62630382505436	4.87989903188616	4.79630714780962	4.81706301988929	4.46611475270234	4.44704496981321
WNT16	4.0363203879774	3.91631051155091	3.97695717975069	3.90424181141486	3.75716014090781	3.73647490574956	3.85265918450539	3.80694468510202	4.02391205390824	3.84208621150397
WNT2	5.40831135622681	5.03361404018579	5.41705181375319	5.12448548385484	5.35084669970582	5.20646309331527	5.22950870887117	5.22175633161592	5.0994761413461	5.16383328965905
WNT2B	4.09928898851277	4.18266815018594	4.12216445162802	4.21865871940256	4.1100191787959	4.17490960071021	4.14380490118527	4.31860406542621	4.1509780073894	4.21911906587415
WNT3	4.39534169081762	4.18899394758541	4.29893594194396	4.08315562077921	4.20054810476522	4.15039994452866	4.38508262554993	4.29424991875253	4.36556499497614	4.22900690177903
WNT4	4.72977485979973	4.49107965984672	4.70462498122663	4.59225544697114	4.31486121470684	4.44818705061483	4.74850276397045	4.59987680465935	4.4325827979644	4.48973716015179
WNT5A	3.64952195222696	3.58110389089024	3.61551076379147	3.79398341400322	3.68959284005429	3.51526088819594	3.53538825633563	3.46783300204272	3.86695550265572	3.49231360713346
